"","x"
"A9H",58.3722069981705
"A9J",36.1983971482001
"A9K",48.7526909968759
"A9L",46.1035503800948
"A9M",39.0596314445647
"A9N",45.4567049043561
"A9P",53.15
"A9R",56.7649368353316
"A9S",53.6039025662828
"A9T",56.607964242037
"A9U",47.8805448989042
"A9V",38.0566180752761
"A9W",46.2633608718364
"A9X",54.9320521102498
"A9Y",51.1741217501586
"AA0",55.9940114261416
"AA1",52.830993065647
"AA2",57.6757065141436
"AA3",52.1999644291727
"AA4",39.1465827335605
"AA5",48.1901080404607
"AA6",67.1494444444445
"AA7",55.6527192308655
"AA8",56.9793511202446
"AA9",54.1926281319655
"AAA",48.3373160990705
"AAB",41.4956962602352
"AAC",46.4741841305556
"AAD",62.2961550801552
"AAE",54.4779502462094
"AAF",54.1742832446379
"AAH",53.3931984240258
"AAJ",48.2902741935484
"AAK",40.8418620900796
"AAL",47.8494939397227
"AAM",64.0598150423282
"AAN",57.2917516202937
"AAP",43.6640723397756
"AAR",46.4618668807474
"AAS",53.4016263542509
"AAT",41.0372378370667
"AAU",48.6136351970619
"AAV",57.9377271656901
"AAW",59.9986502598953
"AAX",49.9355678664131
"AAY",51.9237922109745
"AB3",52.8908216012881
"AB4",54.1185777290086
"AB5",67.4227753480033
"AB6",43.582019250847
"ABA",35.1062118302073
"ABB",62.3457860674284
"ABD",51.517088067764
"ABE",51.8890811695537
"ABF",50.7168139379815
"ABG",52.8831528197846
"ABH",52.4764434625131
"ABJ",53.416869994244
"ABK",52.0674316387979
"ABL",57.112579709161
"ABP",44.1467632674048
"ABR",58.2411550872695
"ABS",65.8443049500709
"ABU",55.7809698744594
"AC0",46.9970953666846
"ACH",38.8095564193314
"ACJ",35.9742715162658
"ACM",66.2460879476141
"ACN",59.5631995362915
"ACP",59.5122189256459
"ACS",53.3978185263286
"ACY",56.8489228817633
"AD2",41.0050720122294
"AD7",57.7725384870952
"ADB",47.5604160086105
"ADD",33.1106440228556
"ADF",58.1693464374071
"ADG",69.4921257152127
"ADH",45.8672170280096
"ADK",60.1340098055936
"ADL",56.2015495643311
"ADM",71.0305255294239
"ADP",62.0928057786043
"ADR",67.2426933752559
"ADW",40.1647083544547
"ADX",48.9587761329879
"AE4",46.7362031091258
"AE6",45.3365901171402
"AE8",55.1970999154552
"AE9",43.6980538303321
"AHA",53.9928454020932
"AHB",50.8266901262348
"AHC",59.0811678963781
"AHE",46.3879122920368
"AHF",50.1248415844252
"AHG",51.4288482711601
"AHJ",57.5421667662387
"AHK",57.6236799809631
"AHM",55.2663238046622
"AHN",53.0796166564343
"AHR",50.2510045432796
"AHT",49.9678279319854
"AHU",56.1507343669817
"AHW",58.1375980392157
"AHX",50.7246935361921
"AJ0",53.3844410708201
"AJ2",51.2405457324544
"AJ3",52.3749061889251
"AJ5",54.7176329258354
"AJ6",47.6604046715792
"AJ8",56.7543122008783
"AJ9",53.0667924506991
"AJA",56.1859876174916
"AJC",58.21875
"AJD",50.3088494210537
"AJF",51.8764998540998
"AJH",50.5480874822191
"AJJ",57.852239863924
"AJL",53.5280257418241
"AJM",50.4807286179522
"AJN",59.5779468600633
"AJP",46.7032493474745
"AJR",58.0149488350246
"AJT",57.8396387096358
"AJU",49.7835887211373
"AJV",50.1025128106139
"AJX",52.1561137808282
"AJY",62.0416312431204
"AK1",48.0309535946919
"AK2",51.9717124120669
"AK4",53.6897844646635
"AK6",57.1617831554025
"AK8",49.7968870660023
"AK9",53.8019163721756
"AKB",50.4808427396074
"AKD",46.9037257686667
"AKE",56.0688759046931
"AKG",41.1601057951165
"AKH",48.3495992206793
"AKJ",56.0781528936076
"AKL",49.2673221625218
"AKM",54.5953643056692
"AKP",47.1719043839758
"AKR",44.9404472168033
"AKS",52.8491707185013
"AKU",53.3778490950209
"AKV",53.6055579620985
"AKX",51.4941410556447
"AKY",47.398645735619
"AL0",53.1274858008331
"AL2",47.7752306759758
"AL3",55.4668091178718
"AL5",58.957238719289
"AL6",49.2052765873982
"AL7",42.9317010559279
"AL8",26.8619399224704
"ALH",80.1331662176363
"ALK",56.5197837425526
"ALL",72.9925317516651
"ALM",35.0799849343256
"ALN",29.4165253532114
"ALP",41.6005690995363
"ALT",46.7078733098235
"ALU",43.0724217639995
"ALX",58.8300582593532
"ALY",43.0263268229609
"AM0",59.1799824735171
"AM1",51.9505482493836
"AM2",57.2818541612585
"AM4",45.1016901273232
"AM5",59.3117089480881
"AM6",45.8169240523399
"AM7",35.4610959535676
"AM8",47.5760051593926
"AM9",36.7214053304621
"AMA",42.159829420604
"AMC",58.1369913054273
"AMD",57.2844445539635
"AMH",38.1983716967628
"AMK",35.0884645221738
"AMN",52.6224817349595
"AMR",67.0298769598725
"AMW",52.4471524101571
"AMY",58.2416440000063
"AN0",46.5875739434033
"AN2",65.7996648578494
"AN3",34.329030825964
"AN4",49.7610302497752
"AN5",36.2846744592528
"AN9",43.7212959145013
"ANA",41.1217337959993
"ANB",48.0529250154056
"ANC",61.0848410799727
"AND",50.5210617656896
"ANF",57.4038711439671
"ANJ",48.5602198834682
"ANK",64.5528394933923
"ANM",64.6860070546385
"ANP",53.2565568883387
"ANR",42.2249095111244
"ANS",22.3357818357545
"ANT",32.137840783739
"ANU",54.4035125213875
"AP0",54.9778508859013
"AP1",51.5670971582807
"AP5",46.5439351622519
"AP6",47.0406145468999
"AP7",57.2732029050689
"AP8",66.6141988530648
"APC",72.5449231744946
"APD",33.051386053127
"APE",35.9587146476899
"APJ",51.5951472197242
"APK",49.5043754645347
"APL",58.1119714953304
"APN",26.2038141931529
"APP",42.0370774148238
"APS",27.2745416761195
"APT",63.2397238214662
"APX",42.8156178347764
"AR0",44.851425419241
"AR4",42.8852912188013
"AR7",58.7577810431145
"AR8",60.3742664088458
"AR9",47.4358594620254
"ARA",63.1302276815335
"ARB",70.38751144392
"ARC",45.3644336931501
"ARD",26.7605396912184
"ARE",61.4939551065457
"ARJ",64.3049502885671
"ARM",75.0483052776998
"ARP",65.6808197128422
"ART",59.0009507084174
"ARW",50.2944102899959
"ARX",47.7089026363377
"AS3",64.0944858600855
"AS5",42.3255516328332
"AS6",34.698236538117
"ASA",80.2457071542912
"ASB",43.8110276884679
"ASC",56.2755867500082
"ASF",43.0001030677024
"ASH",64.857423611986
"ASJ",51.9469533885062
"ASK",47.0127096740495
"ASU",50.7364191729505
"ASV",74.5333318850355
"ASW",53.5846761314329
"ASY",43.6316875517816
"AT1",65.8489919405925
"AT3",78.2986870093683
"AT6",69.4762642540116
"AT8",43.0809731318313
"ATA",41.2911082596651
"ATG",37.4182759190542
"AYJ",47.3145663617617
"AYM",53.1741944261557
"AYP",50.3405230861014
"AYR",55.320468521239
"AYX",56.4757680616414
"B01",39.9328560384128
"B03",56.0087883221873
"B04",45.8160723858582
"B06",56.0110841472384
"B08",46.6709202539642
"B09",58.76400073838
"B0A",53.8157846774343
"B0H",47.1366745523184
"B0J",44.3426470588236
"B0L",57.4347621450817
"B0N",43.0380520048873
"B0P",67.2215538894901
"B0R",46.5127770621991
"B0S",40.9201885590382
"B0U",77.8208819470923
"B0W",39.1052348055957
"B0Y",62.0233086484465
"B11",54.4887799311824
"B12",38.2394516892087
"B13",55.2493340467814
"B17",43.5252080358036
"B1A",52.7225172699109
"B1D",43.8923865319304
"B1E",26.405143724737
"B1H",69.436690281034
"B1K",23.8058306004561
"B1L",52.6698639861912
"B1N",66.8407336569849
"B1P",40.9736675513424
"B1S",80.8904302391264
"B1T",28.6586680336231
"B1U",34.4335407017475
"B1W",37.4691412703259
"B1Y",69.6811592983301
"B22",65.2791674090647
"B23",40.6887422498521
"B24",73.5419615187471
"B25",42.9226470682981
"B27",54.2397013840928
"B28",39.1836285584505
"B29",51.5136019658817
"B2A",35.8027926727501
"B2B",36.6422614462987
"B2D",26.7317377771672
"B2E",73.8407672535796
"B2F",53.5987074749484
"B2H",44.2500009076652
"B2L",29.4558141202222
"B2P",52.2423164982433
"B2S",56.314443026152
"B2T",31.8696015027049
"B2U",61.3156729393513
"B2V",63.6325366076528
"B2W",41.6436659307112
"B2Y",48.4988708029621
"B30",41.5958689146373
"B31",49.5092355090983
"B32",68.2141531709467
"B33",51.4910782998159
"B34",64.8678404619761
"B35",64.1358514478395
"B39",37.3093961478397
"B3A",35.4334727200701
"B3B",12.1979988409853
"B3C",29.1432254534818
"B3F",64.2006780010377
"B3G",52.7865440518594
"B3H",55.605660253356
"B3K",49.5528778273712
"BLY",32.5269002472918
"BM1",48.137112244898
"BM4",55.4331245447775
"BM5",54.5725178287141
"BM9",51.3975943138327
"BMA",32.1721987229049
"BMB",53.827385150703
"BMC",40.1621085359571
"BMD",61.0501912242412
"BMF",59.141415652833
"BMJ",30.9885950748155
"BML",49.7359426791339
"BMM",70.5117259037002
"BMP",38.6281048116749
"BMV",45.7934795616455
"BN2",41.1422104542596
"BN3",75.4370193721436
"BN5",61.9522391092487
"BN7",58.0868440818441
"BN8",27.2133934300402
"BN9",53.2820976111861
"BNB",44.6607248406216
"BNE",35.3455346801627
"BNG",65.2237217056202
"BNH",48.1018907342738
"BNJ",52.8203134815107
"BNK",52.6086396757143
"BNN",53.0138508401917
"BNU",74.989240339613
"BNV",53.0503956734255
"BNW",44.1500917986812
"BNX",54.1040854885574
"BNY",64.8817167926547
"BP3",60.5719673070442
"BP4",50.1253983106706
"BP5",24.9186499611137
"BP6",50.0004424130988
"BPB",63.616171306347
"BPC",51.3695664084666
"BPE",54.5514841271803
"BPF",58.0970031930732
"BPG",64.0562776863106
"BPH",52.8570501613484
"BPJ",54.2392147952924
"BPK",59.7539773906574
"C87",70.5696732428387
"C88",54.8616865299088
"C89",58.966810977237
"C8A",68.8588837668543
"C8B",65.8978645054926
"C8F",37.7976462226476
"C8M",45.4672863387189
"C8P",77.0303214283976
"C8R",38.4907127686279
"C8U",63.6229262852815
"C8Y",46.7832003023295
"C90",35.9683337953129
"C93",60.8708987885224
"C94",53.390204648962
"C95",58.3637255667246
"C96",60.1350449011014
"C97",58.8936014355322
"C9C",52.9859709159442
"C9E",68.3499202733828
"C9F",66.3227056955931
"C9H",62.04961351539
"C9J",62.4483000997785
"C9K",62.5035481492173
"C9L",63.1486651969729
"C9M",62.8089216361836
"C9N",62.6234515535252
"C9P",63.6310664962295
"C9R",66.8631490524815
"C9S",42.0053356465496
"C9U",60.9504291318431
"C9X",59.6633941112169
"C9Y",77.0636679367978
"CA1",59.6795554179158
"CA2",66.1470519350425
"CA6",69.9190525202042
"CA7",54.8156382115993
"CA8",69.1443928515721
"CAA",52.2398437114126
"CAD",64.1387216768099
"CAE",59.1746063282103
"CAF",53.7891169265043
"CAG",49.9630763527573
"CAH",48.2692022421299
"CAJ",46.9145581980803
"CAK",51.5301626600421
"CAL",48.0713221347932
"CAN",35.5671275331939
"CAR",56.2186540613187
"CAS",64.7938240619527
"CAT",59.9573940760128
"CAU",52.2155955003244
"CAW",45.849104492953
"CAY",60.3593645198171
"CB2",61.4388022171472
"CB3",58.2106248323747
"CB4",62.6475758771045
"CB6",42.6718063770327
"CB8",63.6666585671966
"CBA",42.0924707700938
"CBC",64.3729216271964
"CBD",63.3040506385718
"CBE",62.6326349727753
"CBF",63.6640678428308
"CBG",62.2154971788813
"CBH",41.3342292719426
"CBJ",49.7836711441939
"CBK",59.5739659809099
"CBL",56.8456225769621
"CBM",53.0248480197938
"CBN",68.4941855714468
"CBP",53.2786057236097
"CBR",37.2897754882605
"CBT",44.9591442653691
"CBU",43.4547069623564
"CBV",43.391820402286
"CBW",44.4862620029041
"CBX",45.2915994108842
"CBY",43.714682865243
"CC0",54.6679301145099
"CCB",49.593193791734
"CCC",51.4791059045461
"CCK",39.9633760657201
"CCP",62.4405048209562
"CCR",32.921352619089
"CCS",50.8559448833345
"CCT",44.3266286320569
"CCU",17.6033839542617
"CCV",36.5315270205736
"CCX",60.7845295463611
"CCY",61.5655487710385
"CD0",64.4482087550444
"CD3",46.9579401648717
"CD5",59.9599855877236
"CD6",63.1860344239945
"CD8",66.8421606894034
"CD9",59.5963342307688
"CDD",42.141330325634
"CDF",49.1425906346783
"CDG",68.6159714316469
"CDH",61.5908594808594
"CDJ",60.5236490678186
"CDM",85.21742139464
"CDP",40.4965670484044
"CDR",68.1122570236619
"CDS",58.4447760331765
"CDT",68.0830394961619
"CDU",38.9009617298888
"CDV",56.1470427040345
"CDW",39.4075370229553
"CE1",40.6750245118664
"CE2",47.8052511316814
"CE4",56.323972951296
"CE7",37.3432909702537
"CE8",37.1385107847062
"CE9",64.5616569212157
"CEE",52.7782141572109
"CEK",63.5424266956042
"CEL",64.9915920131366
"CEM",62.7873827310258
"CEN",62.8709688122035
"CEP",61.8686107605865
"CEW",44.7310888567616
"CF4",53.0666481971479
"CF5",53.6012129662455
"CF6",52.974025974026
"CF7",47.99625
"CF8",50.8806174493363
"CF9",58.554173428952
"CFA",49.3996524019787
"CFB",53.2305483995282
"CFC",53.4318571827705
"CFE",41.5802656538528
"CFF",51.7253702832293
"CFG",36.4619506890705
"CFH",44.1576509847559
"CFK",40.7786725678727
"CFL",59.0964145698675
"CFM",57.8020873693504
"CFN",45.3190590013272
"CFP",46.455454892593
"CFR",56.3211924408044
"CFS",62.9716765615568
"CFT",54.4838780008851
"CFU",50.0106951693161
"CFV",46.4167513246695
"CFX",36.0757078023819
"CG0",42.952598477514
"CG1",59.0987793841865
"CG2",60.3473139084654
"CG3",67.7858026141856
"CG6",31.0789473892776
"CGB",62.3668469055078
"CGC",62.9972320426668
"CGD",42.4559095111399
"CGF",41.9504707647997
"CGH",59.4690451782468
"CGJ",52.0192304118728
"CGL",55.2873146335992
"CGM",59.2692495431286
"CGN",62.8465356871144
"CGP",65.324751205988
"CGU",67.9691732478974
"CGV",70.2559071681106
"CGW",68.8954035671258
"CGX",66.2614338963384
"CGY",25.3307950837622
"CH1",67.2676701394475
"CH2",65.7107439627231
"CH3",65.1646207407977
"CH5",68.4868979298351
"CH6",65.5426936314355
"CH7",64.3990025526774
"CH8",74.3748793440057
"CHA",59.270265559447
"CHB",60.5952349901951
"CHC",27.735075717421
"CHE",72.9940169120902
"CHH",65.5078090062879
"CHJ",64.0267174147725
"CHK",66.3459769962866
"CHL",26.4178854200441
"CHP",60.7250180945569
"CHS",39.6187710462981
"CHT",41.3977696422005
"CHU",54.9956161832694
"CHV",57.390240810485
"CHW",56.8462182434561
"CJ1",33.689461804945
"CJ2",23.0762332002505
"CJ4",52.3644412915101
"CJ5",52.0837331608037
"CJ6",49.4252030990314
"CJ7",50.9429950435545
"CJ8",46.931383610164
"CJ9",55.2877586697031
"CJB",51.8480643297434
"CJC",52.831748503511
"CJD",46.1743987773985
"CJE",61.1715679485485
"CJG",36.7713074614895
"CJH",53.7027899077541
"CJK",55.2603401401855
"CJP",45.3382904526185
"CJR",44.5777702912651
"CJS",38.2770180550829
"CJU",20.6565488317745
"CK3",67.7557576652997
"CK4",62.1628606886958
"CK5",63.6960747806165
"CK6",61.6018570174033
"CKA",58.8310346467184
"CKG",52.9677313432836
"CKH",48.0674387522276
"CKJ",53.4809760126415
"CKK",50.688873636058
"CKL",57.9438212124971
"CKM",57.3616044687303
"CKN",45.7593421112205
"CKP",33.506316871747
"CKS",51.5007876060975
"CKT",39.0325871384688
"CKU",36.8063518436806
"CKV",37.1249673558124
"CKW",41.564776798431
"CKX",42.3423976552134
"CKY",39.7301351379382
"CL0",53.6886589669378
"CL1",49.2026902497889
"CL2",69.067794027303
"CL7",61.2713102552957
"CLE",15.7006904866926
"CLH",40.4700352601389
"CLK",62.2778827586334
"CLL",44.3823867546663
"CLM",25.3618971772219
"CLN",22.7346446298494
"CLR",35.5583301692559
"CLS",38.3851113470236
"CLW",28.0681463667145
"CLX",49.0328218448909
"CLY",43.668613384658
"CM0",38.6589423089401
"CM5",46.4002823309737
"CM6",41.3625120057231
"CM9",48.0634020952274
"CMB",34.4999943874733
"CMC",64.1271741882785
"CMD",66.7924610247056
"CME",63.1389298823997
"CMF",46.8770411548687
"CMG",50.2311424619895
"CMK",51.2765733669227
"CMM",55.3843843965134
"CMR",19.8013196653165
"CMS",41.2857314326083
"CMT",33.2915756083842
"CMU",30.9561596889448
"CN1",63.0143881337287
"CN4",50.0749910031367
"CN5",29.4210597860119
"CN6",34.3233048341339
"CR4",46.5453212134711
"CR5",44.0876889349202
"CR7",52.6946531775963
"CR8",50.8503880981745
"CR9",52.2259569377991
"CRA",52.0117630397663
"CRB",53.5040345105203
"CRC",52.3628036175711
"CRD",27.3350188457936
"CRF",37.9374643198744
"CRP",53.9851120289175
"CRR",26.417806217637
"CRS",46.3458597856123
"CRT",41.694855225056
"CRU",34.8562430701826
"CRV",47.0146875168911
"CRW",36.969632882239
"CRX",27.6363931319592
"CRY",48.115994504797
"CS0",34.0276153561164
"CS1",51.1873601732509
"CS3",17.7868548354607
"CS5",35.2557705287781
"CS6",32.999678492535
"CS7",37.378954143509
"CTW",40.6948894781306
"CTY",20.2017120805295
"CU0",58.2294310510603
"CU1",58.6947943301835
"E9N",54.3445314992026
"E9P",53.8711783318752
"E9R",54.4438147864215
"E9S",53.8815400329671
"E9T",54.3144199449015
"E9U",56.27724228736
"E9V",43.2167722563473
"E9W",51.8679840105799
"E9Y",51.0593709683236
"EA3",31.3480522422316
"EA4",48.6033138629396
"EA6",34.7355299575912
"EA7",39.0429017267385
"EA8",47.6080328855089
"EA9",54.2772677833103
"EAA",41.0856946355322
"EAJ",31.6225436857692
"EAM",37.3590461164745
"EAP",48.332992779712
"EAR",57.8120086343571
"EAS",34.003799194991
"EAT",46.5775748047643
"EAU",38.4455862447592
"EAX",29.0206552954213
"EAY",33.6900468269309
"EB2",29.881176058886
"EB3",59.9719510074785
"EB6",71.3181226986972
"EB7",49.4739239065688
"EBL",39.416359369762
"EBM",35.9995599967528
"EBN",49.3216999749967
"EBP",43.9850333623061
"EBR",46.6176344273108
"EBS",39.4087182172627
"EBT",39.5178592658392
"EBU",45.0520005417919
"EBV",42.3218385646306
"EBW",44.4662095166187
"EBX",39.7302387589683
"EBY",47.889177037418
"EC0",38.3042360020932
"EC1",37.4927296795259
"EC2",44.7174080069586
"EC3",32.1408404812229
"EC4",42.0057840225658
"EC5",42.4314167797361
"EC8",40.7046858439838
"EC9",50.8735039017263
"ECB",43.0721151663213
"ECD",35.4726950105553
"ECE",41.1774008179126
"ECF",52.8206971409408
"ECG",61.763676040503
"ECH",60.0757935427321
"ECL",62.90844354412
"ECM",60.0081651134685
"ECN",57.0408947432411
"ECR",56.8575776846365
"ECS",58.1755109018872
"ECT",66.66859826008
"ECU",65.2494127982359
"ECX",58.8261431124455
"ED0",46.6979125325819
"ED1",56.5949976532554
"ED2",66.4045959273042
"ED3",60.3302586624736
"ED4",64.2917540089264
"ED5",33.505891912441
"ED6",46.7644331556031
"ED7",59.8508474638604
"ED9",57.25462774007
"EDA",57.3233513672311
"EDC",50.4888270142368
"EDD",41.6855029752227
"EDE",36.2582923006438
"EDF",49.8745004693073
"EDG",57.9195769715261
"EDH",32.8833615430591
"EDK",41.8605270548978
"EDL",28.5465905491058
"EDP",32.5637962865963
"EDR",49.8615614604406
"EDT",50.3125462141112
"EDU",46.7232066573258
"EE0",53.9641306337064
"EE1",46.79282752763
"EE2",31.724492091911
"EE5",63.7887019892851
"EE6",46.6187692848706
"EE7",40.6440005733104
"EE8",31.0885082876264
"EE9",36.7389952867576
"EEA",53.8301394609027
"EEB",55.4722998671908
"EEC",34.2174270841268
"EED",61.126421308977
"EEE",46.8682006033488
"EEF",35.8892614950153
"EEG",41.5713613341103
"EEH",33.0601262970973
"EEJ",49.6830730153343
"EEK",37.0435590037984
"EEL",46.3991009901935
"EEN",29.6286386500184
"EER",54.5755870031026
"EET",46.9845706273416
"EEV",55.3030349349855
"EEX",64.0816889628719
"EEY",48.3380132125444
"EF2",48.4644905746651
"EF3",29.4516385060027
"EF4",33.4330015855637
"EF5",56.2815739996539
"EF6",31.5418859755935
"EF8",45.9090897250819
"EF9",53.511015573263
"EFA",27.547448714638
"EFC",50.2133612057885
"EFD",46.4234227674922
"EFE",44.2479002244088
"EFF",54.5149617866892
"EFG",73.1796380604367
"EFH",61.3812566824483
"EFN",54.3232344783246
"EFS",57.4295262197146
"EFU",55.7189779807237
"EFV",56.7061048699286
"EFX",46.4454276968338
"EG0",62.774171620584
"EUU",63.8310687390689
"EV3",29.314424127461
"EV4",46.1013497867135
"EV5",44.2477802417182
"EV8",45.3792105873738
"EVA",41.7896852768009
"EVB",60.4673499491077
"EVF",47.4061592537589
"EVH",63.0348225179472
"EVJ",46.8171769562827
"EVK",47.9893322685996
"EVM",46.5500345812305
"EVN",68.5601521992229
"EVP",36.4457715793979
"EVS",44.1058558819151
"EVY",43.3439823877622
"EW1",43.4922958593606
"EW4",47.2276628526915
"EW5",56.5278821970186
"EW7",29.0876565763671
"EW8",41.9503916412233
"EW9",52.336835420869
"EWA",40.7159056953656
"EWB",60.6158026915373
"EWG",44.9635300214916
"EWM",61.3868514769419
"EWR",26.4381181477147
"EX0",41.6820934186787
"EX1",55.8740871478714
"EX2",41.6274425360303
"EX5",56.7275773677328
"EX6",51.0210106187011
"EX7",71.2404921605478
"F9B",38.1405167250519
"F9D",45.425180802672
"F9G",37.7762578626037
"F9H",70.0073976718402
"F9J",47.4319251772315
"F9P",37.5789768004638
"F9S",43.4149629800457
"F9T",51.7824984858944
"F9U",50.1625021896918
