"","x"
"2096",-48.4394117647059
"2097",-43.5454545454545
"2098",-44.0988709677419
"2099",-43.5925
"2100",-45.352
"2101",-43.6395454545455
"2103",-44.0818367346939
"2129",-47.5446666666667
"2133",-44.76765625
"2134",-42.9025
"2135",-43.6158108108108
"2136",-44.3584
"2137",-43.4513636363636
"2139",-44.708
"2140",-43.5185714285714
"2141",-43.8976923076923
"2142",-41.5225
"2146",-47.6441463414634
"2150",-40.8114634146341
"2155",-40.246
"2162",-41.6930939226519
"2165",-42.8619117647059
"2167",-43.8563235294118
"2168",-43.6538983050847
"2176",-40.1581818181818
"2177",-41.6684615384615
"2179",-43.2342307692308
"2180",-42.0745
"2181",-44.593
"2182",-47.5194117647059
"2183",-41.155
"2184",-42.7146666666667
"2185",-40.5147368421053
"2186",-45.2464705882353
"2187",-44.9533333333333
"2188",-45.1994736842105
"2189",-44.2765517241379
"2190",-44.455
"2191",-40.039
"2192",-47.6585714285714
"2193",-43.765
"2195",-43.2788636363636
"2196",-43.558
"2198",-45.6556
"2200",-44.23075
"2201",-47.4614285714286
"2202",-40.9794444444444
"2203",-45.2025
"2204",-40.57375
"2205",-42.2451351351351
"2206",-43.075
"2207",-43.1834285714286
"2208",-40.4653846153846
"2209",-44.4358333333333
"2210",-47.1115
"2211",-41.6793181818182
"2212",-44.9558064516129
"2213",-44.57
"2214",-43.9621428571429
"2215",-42.2747422680412
"2216",-43.8950819672131
"2217",-44.064
"2218",-41.2842857142857
"2219",-44.0379104477612
"2220",-43.512
"2221",-40.1292307692308
"2222",-45.8706896551724
"2223",-42.0223076923077
"2225",-44.294
"2226",-41.35
"2227",-42.868
"2228",-40.7053947368421
"2230",-45.2435714285714
"2231",-41.8744
"2233",-47.5194117647059
"2234",-45.352
"2235",-44.7831707317073
"2236",-44.3598275862069
"2237",-43.1746666666667
"2238",-42.2669736842105
"2240",-41.2402272727273
"2241",-43.0355714285714
"2242",-40.5818867924528
"2243",-42.6348275862069
"2244",-43.42
"2245",-43.7316129032258
"2249",-43.3583928571429
"2250",-43.8392405063291
"2251",-45.6383177570093
"2252",-44.9922950819672
"2253",-46.3923076923077
"2254",-43.3063529411765
"2255",-45.1184615384615
"2256",-48.4137288135593
"2257",-46.6796551724138
"2258",-46.55
"2260",-45.3791071428571
"2261",-44.3084931506849
"2262",-45.1326785714286
"2263",-43.7595238095238
"2264",-43.7093548387097
"2265",-45.402380952381
"2266",-44.0705714285714
"2267",-42.0643529411765
"2268",-44.5739655172414
"2269",-45.0190476190476
"2270",-44.2850746268657
"2271",-44.9955
"2272",-47.1811764705882
"2273",-43.2228571428571
"2274",-44.9815789473684
"2275",-44.252380952381
"2276",-46.3114285714286
"2277",-44.2991935483871
"2278",-47.6622222222222
"2280",-45.2276056338028
"2281",-45.65171875
"2282",-45.1672580645161
"2283",-44.4854411764706
"2284",-44.6441935483871
"2285",-45.5465573770492
"2286",-45.805
"2288",-42.5866233766234
"2289",-44.4284615384615
"2290",-43.3519718309859
"2291",-45.628
"2292",-45.6473684210526
"2293",-44.0333333333333
"2294",-42.2272857142857
"2295",-42.755875
"2296",-43.4306153846154
"2297",-42.1977142857143
"2298",-44.327397260274
"2299",-43.7892957746479
"2300",-42.5435135135135
"2301",-44.8467796610169
"2302",-44.294
"2303",-45.4586363636364
"2304",-43.19
"2305",-43.2076923076923
"2306",-44.1342105263158
"2307",-45.3382
"2308",-44.7753571428571
"2309",-43.3160273972603
"2310",-42.6
"2311",-43.7003125
"2312",-44.4842372881356
"2313",-42.5353846153846
"2314",-44.5624590163934
"2315",-43.8317741935484
"2316",-46.6482142857143
"2317",-43.4278409090909
"2318",-44.27171875
"2319",-45.714025974026
"2320",-44.3471875
"2321",-45.1105
"2322",-42.65453125
"2323",-43.0230136986301
"2324",-45.5076923076923
"2325",-43.0215492957746
"2326",-43.8233846153846
"2327",-41.3845
"2328",-42.2629230769231
"2350",-47.8557142857143
"2356",-43.9102631578947
"2360",-45.5009523809524
"2361",-43.0281481481481
"2363",-42.9965909090909
"2364",-45.2489156626506
"2365",-46.223125
"2368",-45.5896666666667
"2369",-43.7122352941176
"2370",-40.7371710526316
"2371",-44.13875
"2373",-43.0351923076923
"2376",-48.6114285714286
"2377",-43.4533870967742
"2378",-44.0295
"2380",-45.4811538461538
"2381",-43.9551020408163
"2383",-45.8289473684211
"2384",-35.4945303867403
"2385",-46.1529411764706
"2386",-38.1705882352941
"2387",-48.0416981132075
"2388",-45.1331034482759
"2389",-45.0346
"2391",-45.3704
"2393",-40.9481318681319
"2394",-39.3907407407407
"2395",-48.1282352941176
"2396",-46.1315789473684
"2397",-46.3793333333333
"2398",-44.0282894736842
"2399",-41.925
"2400",-45.0634545454545
"2401",-45.1409411764706
"2404",-46.2526315789474
"2405",-43.7344303797468
"2406",-45.0835616438356
"2408",-44.5864285714286
"2409",-43.9140740740741
"2411",-41.2396
"2412",-45.6674285714286
"2413",-43.3720833333333
"2415",-42.9940740740741
"2416",-48.3596261682243
"2417",-40.6124137931034
"2418",-43.692967032967
"2419",-43.8471428571429
"2421",-46.0744705882353
"2423",-43.5948
"2425",-45.2224489795918
"2427",-43.5011764705882
"2428",-42.5368
"2431",-43.85125
"2432",-44.2546774193548
"2433",-51.1338461538462
"2434",-45.8925
"2436",-46.9954545454545
"2438",-44.55203125
"2440",-44.4151923076923
"2441",-42.6121951219512
"2442",-41.7127835051546
"2443",-50.1021052631579
"2444",-40.3578102189781
"2445",-45.5102941176471
"2446",-43.4748863636364
"2447",-41.6330769230769
"2448",-42.9025
"2449",-48.82
"2450",-45.743
"2451",-43.6664285714286
"2455",-42.73
"2458",-44.708
"2459",-45.145
"2460",-42.7573267326733
"2461",-44.5307317073171
"2464",-46.7626666666667
"2466",-43.052
"2469",-43.9462711864407
"2470",-46.0458333333333
"2471",-43.487868852459
"2473",-43.743164556962
"2474",-43.0808474576271
"2475",-40.66
"2476",-44.427027027027
"2477",-44.3839705882353
"2478",-43.27984375
"2479",-44.1225454545455
"2480",-44.0923076923077
"2481",-41.9459090909091
"2482",-43.0648529411765
"2483",-41.7375342465753
"2485",-48.0799295774648
"2486",-42.7214814814815
"2487",-44.2668181818182
"2489",-43.933488372093
"2490",-42.8752631578947
"2491",-46.4831818181818
"2492",-42.6187096774194
"2493",-41.7827118644068
"2494",-46.9466666666667
"2495",-43.8724590163934
"2496",-37.6444444444444
"2497",-46.87
"2498",-44.7233333333333
"2499",-41.3621052631579
"2500",-44.6451020408163
"2502",-43.39
"2503",-42.1852631578947
"2504",-46.1132258064516
"2505",-47.0425
"2506",-47.2426
"2507",-46.7792105263158
"2509",-45.7966666666667
"2510",-43.3122926829268
"2511",-43.9768421052632
"2512",-46.4586538461538
"2513",-44.2
"2514",-49.5623529411765
"2515",-35.6542452830189
"2516",-46.0036666666667
"2518",-41.1058461538462
"2520",-45.1568965517241
"2522",-45.05875
"2523",-43.5792307692308
"2526",-43.42
"2535",-46.4690540540541
"2536",-46.9413793103448
"2537",-43.04265625
"2541",-42.7034615384615
"2543",-42.6743548387097
"2544",-42.6831067961165
"2545",-41.7387323943662
"2546",-43.0626785714286
"2547",-41.9344705882353
"2550",-42.8583720930233
"2551",-44.2772727272727
"2552",-41.793119266055
"2556",-44.2687
"2557",-43.8439759036145
"2558",-41.6170967741935
"2559",-43.0952941176471
"2560",-43.0021126760563
"2561",-49.0523255813954
"2562",-39.786582278481
"2563",-45.0893548387097
"2564",-43.8239024390244
"2565",-42.8066666666667
"2566",-41.465
"2567",-42.7522580645161
"2568",-44.3272222222222
"2569",-43.3843103448276
"2570",-48.0241818181818
"2571",-43.052
"2572",-45.2785483870968
"2573",-41.729014084507
"2574",-43.33375
"2575",-42.9104615384615
"2576",-41.6657627118644
"2577",-42.64375
"2578",-41.5142857142857
"2582",-43.8225
"2583",-43.0366666666667
"2584",-44.0887692307692
"2585",-46.0673469387755
"2586",-43.3408196721311
"2587",-41.5672222222222
"2588",-43.6395454545455
"2613",-43.9835
"2614",-44.3548387096774
"2615",-44.6867164179104
"2616",-43.88
"2617",-43.8664705882353
"2618",-46.2169642857143
"2619",-45.2928571428571
"2620",-44.0114285714286
"2621",-44.1923880597015
"2622",-45.3804761904762
"2624",-46.7918867924528
"2626",-45.4806756756757
"2627",-46.4463157894737
"2628",-45.3564516129032
"2629",-45.4776785714286
"2630",-46.8188888888889
"2631",-48.1621818181818
"2632",-46.7137735849057
"2633",-45.4120967741936
"2634",-45.214
"2635",-48.1091836734694
"2636",-48.2101923076923
"2637",-47.0632
"2638",-45.1184615384615
"2639",-47.4932258064516
"2640",-46.5368965517241
"2641",-46.5368965517241
"2642",-47.1383333333333
"2643",-47.9944444444444
"2644",-46.9666
"2645",-46.9083333333333
"2646",-45.191
"2647",-45.3379661016949
"2648",-47.0671428571429
"2649",-47.6708928571429
"2650",-44.8233898305085
"2651",-46.3346551724138
"2652",-49.262
"2653",-47.33
"2654",-46.2292857142857
"2655",-49.6143181818182
"2656",-48.3742
"2660",-43.3821917808219
"2661",-43.2475
"2662",-41.35
"2663",-42.8733766233766
"2664",-42.9809090909091
"2665",-42.4441428571429
"2666",-41.9338461538462
"2667",-43.075
"2668",-41.1609589041096
"2669",-40.7689473684211
"2670",-44.1213114754098
"2671",-42.7059302325581
"2672",-43.0947142857143
"2673",-42.4578873239437
"2674",-40.9208536585366
"2675",-41.7278571428571
"2676",-42.5787671232877
"2677",-41.0218292682927
"2678",-41.695
"2679",-42.4595945945946
"2680",-42.73
"2692",-43.6387804878049
"2693",-41.1651785714286
"2694",-42.73
"2695",-41.5071287128713
"2696",-41.7124242424242
"2697",-42.7513402061856
"2698",-44.4513684210526
"2699",-42.224
"2700",-44.1952808988764
"2701",-42.5313636363636
"2702",-42.8066666666667
"2723",-44.5661016949153
"2724",-43.3228169014085
"2725",-44.818904109589
"2726",-44.9167692307692
"2727",-46.18
"2728",-43.9463917525773
"2729",-43.1781443298969
"2730",-45.3314864864865
"2731",-45.8985526315789
"2732",-45.9122388059701
"2733",-44.0935714285714
"2734",-45.4650602409639
"2738",-43.3977419354839
"2742",-44.5891666666667
"2756",-44.3295454545455
"2757",-47.7795454545455
"2889",-47.64625
"2890",-47.0729411764706
"2891",-43.6870967741935
"2892",-45.5278082191781
"2894",-45.1848076923077
"2895",-47.422
"2896",-45.4192307692308
"2897",-43.5307407407407
"2898",-45.7315
"2902",-48.28
"2903",-48.2668292682927
"2904",-49.5217647058823
"2905",-48.02
"2906",-49.435
"2907",-45.4571428571429
"2908",-47.7044186046512
"2909",-49.1390384615385
"2910",-48.6145283018868
"2911",-53.2086440677966
"2912",-42.2670886075949
"2913",-42.5
"2914",-48.5479545454545
"2915",-48.6588888888889
"2916",-50.2165
"2917",-47.799387755102
"2918",-51.1869230769231
"2919",-45.8914545454545
"2920",-48.6423529411765
"2921",-47.0337288135593
"2922",-46.8162337662338
"2923",-47.9287931034483
"2924",-48.325
"2925",-47.5216666666667
"2926",-49.1390384615385
"2927",-53.4896875
"2928",-48.3266666666667
"2929",-48.3826923076923
"2933",-49.7397727272727
"2934",-49.9561818181818
"2935",-48.1447457627119
"2936",-48.8858823529412
"2938",-48.6187931034483
"2939",-46.358064516129
"2940",-50.8115068493151
"2941",-46.7236363636364
"2942",-44.0632203389831
"2943",-49.009
"2944",-47.4932258064516
"2945",-47.0968493150685
"2946",-44.3084931506849
"2947",-46.8083928571429
"2948",-45.95
"2949",-44.1647619047619
"2950",-45.97515625
"2952",-44.0311428571429
"2953",-46.2504081632653
"2954",-44.9749295774648
"2955",-45.74
"2956",-47.9475342465753
"2958",-45.835
"2959",-46.5447142857143
"2960",-46.8192647058823
"2961",-52.2959090909091
"2962",-45.3625
"2963",-43.6801639344262
"2964",-48.1992647058824
"2965",-44.9164935064935
"2966",-49.2
"2967",-44.118625
"2968",-52.0963829787234
"2969",-43.4539344262295
"2971",-53.9671428571429
"2972",-46.7933333333333
"2973",-49.1340625
"2974",-42.7881052631579
"2975",-44.1365384615385
"2976",-43.1690909090909
"2977",-47.5058823529412
"2978",-44.2229090909091
"2979",-47.0530612244898
"2980",-46.3972222222222
"2981",-44.1951851851852
"2982",-45.1969863013699
"2983",-46.0266666666667
"2984",-44.6047169811321
"2985",-44.4373076923077
"2986",-46.09
"2987",-44.2414285714286
"2988",-46.5414285714286
"2989",-44.9678378378378
"2990",-49.1316666666667
"2991",-44.8
"2994",-49.9276470588235
"2996",-48.4068181818182
"2998",-46.5112
"3000",-44.5940298507463
"3001",-44.732131147541
"3002",-48.2171428571429
"3003",-46.502
"3004",-45.1780821917808
"3006",-50.23375
"3007",-46.5825
"3008",-44.9916666666667
"3009",-46.87
"3010",-47.836
"3012",-49.1094736842105
"3013",-50.872
"3014",-48.25
"3015",-45.6089655172414
"3016",-46.4685454545455
"3017",-49.1042857142857
"3019",-46.2611764705882
"3021",-46.5296
"3022",-46.9944262295082
"3025",-43.0608219178082
"3026",-48.2992857142857
"3027",-47.5721052631579
"3029",-45.07
"3030",-46.1269230769231
"3032",-44.9054166666667
"3034",-49.768
"3035",-44.3571641791045
"3036",-47.3795384615385
"3037",-46.4905
"3038",-44.0627397260274
"3039",-43.8467105263158
"3040",-44.6142307692308
"3041",-44.5224137931034
"3042",-45.3695238095238
"3043",-45.85
"3044",-42.17
"3045",-47.5324
"3047",-50.403275862069
"3048",-46.8261904761905
"3049",-41.8535135135135
"3050",-42.592
"3052",-44.1866666666667
"3053",-45.1333707865168
"3054",-47.2082352941176
"3056",-47.0783018867925
"3057",-46.85921875
"3058",-46.4698
"3059",-46.9479032258064
"3060",-46.1911290322581
"3061",-45.6836842105263
"3062",-46.0785294117647
"3063",-44.9095238095238
"3064",-45.6625
"3065",-44.4883870967742
"3066",-44.4453271028037
"3067",-45.5112307692308
"3068",-45.130625
"3069",-43.9764516129032
"3070",-44.2135
"3071",-42.6238461538462
"3072",-43.7522222222222
"3073",-48.08
"3074",-46.4698
"3075",-43.9345762711864
"3076",-43.0116326530612
"3077",-43.5332835820896
"3081",-48.7675
"3082",-47.6216071428571
"3083",-50.4185714285714
"3084",-46.4148936170213
"3088",-46.7714285714286
"3089",-47.6778048780488
"3090",-48.7518181818182
"3091",-46.99075
"3092",-46.4916129032258
"3093",-48.32546875
"3094",-46.9313333333333
"3095",-46.1064
"3096",-48.1872727272727
"3097",-45.6144262295082
"3098",-47.7133333333333
"3099",-47.3216363636364
"3100",-48.9272222222222
"3101",-46.615
"3102",-45.3488636363636
"3103",-47.7394
"3104",-46.1003846153846
"3105",-44.7794029850746
"3106",-46.40640625
"3107",-44.9277777777778
"3108",-47.1164285714286
"3116",-47.0955769230769
"3131",-48.48
"3137",-47.1740677966102
"3138",-47.87
"3139",-44.63828125
"3140",-43.8685
"3141",-46.4221052631579
"3142",-43.4465384615385
"3143",-46.3274809160305
"3144",-44.4883870967742
"3145",-44.5595454545455
"3146",-46.387
"3147",-45.6529166666667
"3157",-48.4612244897959
"3159",-43.9011842105263
"3160",-45.1868181818182
"3164",-44.843125
"3165",-46.6892857142857
"3166",-47.1221153846154
"3167",-47.3985106382979
"3168",-44.915
"3169",-53.2038461538462
"3170",-46.9404081632653
"3171",-47.9206818181818
"3172",-48.986
"3173",-49.2779591836735
"3174",-49.3947727272727
"3175",-47.0248979591837
"3176",-48.6502
"3177",-50.0746666666667
"3178",-48.135
"3179",-47.1
"3180",-48.2781632653061
"3181",-49.99
"3182",-49.2930232558139
"3183",-45.4315254237288
"3207",-46.2687142857143
"3210",-48.0496774193548
"3212",-46.7903846153846
"3217",-45.2524590163934
"3218",-47.0014285714286
"3221",-47.3211538461538
"3222",-41.5225
"3224",-43.2912
"3226",-44.9698461538462
"3227",-45.1631578947368
"3228",-43.742
"3231",-44.6891071428571
"3233",-45.789
"3234",-46.4428571428571
"3238",-50.1180487804878
"3243",-47.3224590163934
"3244",-47.7571428571429
"3245",-48.6077777777778
"3246",-44.0192105263158
"3247",-45.3598113207547
"3248",-46.497619047619
"3250",-49.8525806451613
"3252",-50.065
"3253",-49.1004651162791
"3254",-47.4007692307692
"3257",-45.9171428571429
"3259",-45.517972972973
"3260",-49.68175
"3261",-47.4405769230769
"3262",-46.7725
"3263",-46.87
"3264",-49.4109523809524
"3268",-45.3421428571429
"3269",-46.4396774193548
"3270",-45.2404255319149
"3271",-54.5227272727273
"3272",-44.3138636363636
"3273",-41.0550806451613
"3274",-49.02625
"3275",-44.8
"3277",-46.5981818181818
"3279",-46.0621951219512
"3280",-47.606
"3281",-48.0642307692308
"3282",-53.5911111111111
"3283",-43.2858333333333
"3284",-43.42
"3286",-47.2234146341463
"3287",-46.9818918918919
"3289",-44.6365789473684
"3290",-47.9542857142857
"3291",-46.525
"3292",-43.765
"3293",-47.1497297297297
"3294",-46.2457142857143
"3295",-44.4205
"3296",-47.8912
"3297",-44.3016666666667
"3298",-47.3108333333333
"3299",-47.2045454545455
"3324",-43.2945454545455
"3325",-40.6668316831683
"3326",-43.606875
"3327",-40.8662068965517
"3328",-44.5324489795918
"3329",-46.7741666666667
"3330",-45.7085
"3331",-41.43625
"3332",-43.3156976744186
"3337",-44.8
"3338",-48.1969230769231
"3339",-40.7045161290323
"3341",-87.12
"3342",-51.7
"3344",-56.2342857142857
"3346",-40.6216666666667
"3354",-49.5936842105263
"3358",-54.1463636363636
"3364",-43.236
"3368",-48.5009090909091
"3369",-35.9296666666667
"3371",-50.895
"3375",-96.32
"3376",-40.775
"3378",-47.905
"3379",-63.016
"3383",-41.0188
"3384",-46.78375
"3388",-53.287
"3390",-47.8109090909091
"3391",-53.54
"3393",-48.6215384615385
"3394",-41.4717647058824
"3395",-45.92125
"3397",-54.0884615384615
"3399",-76.195
"3400",-193.84
"3402",-40.8242857142857
"3406",-43.0568421052632
"3409",-53.7125
"3411",-57.82375
"3412",-49.9436363636364
"3413",-35.68984375
"3417",-41.5123529411765
"3418",-45.3717142857143
"3423",-39.1754545454545
"3425",-53.126
"3432",-50.2669230769231
"3438",-59.405
"3439",-50.5323076923077
"3440",-39.5622727272727
"3443",-51.907
"3451",-43.5733333333333
"3452",-44.9271052631579
"3453",-46.088
"3454",-45.1994736842105
"3455",-45.5952542372881
"3456",-45.6124193548387
"3460",-38.1373248407643
"3461",-41.3216438356164
"3465",-47.4487096774194
"3469",-48.7757142857143
"3470",-47.905
"3471",-51.6391176470588
"3472",-48.066
"3473",-55.23625
"3477",-46.5173333333333
"3478",-45.3796
"3479",-45.0509090909091
"3480",-42.2632352941176
"3481",-43.3658823529412
"3482",-46.5780769230769
"3486",-40.0928767123288
"3487",-40.7823404255319
"3488",-41.3892682926829
"3489",-41.9563636363636
"3490",-42.7830769230769
"3494",-43.5950746268657
"3495",-44.8265384615385
"3499",-49.299375
"3503",-45.8408474576271
"3504",-46.0706097560976
"3509",-48.0046666666667
"3510",-52.6409090909091
"3511",-47.1043396226415
"3523",-53.0269230769231
"3524",-52.7792307692308
"3530",-48.1168421052632
"3534",-44.9725
"3535",-45.5272972972973
"3536",-42.9338636363636
"3537",-45.1285714285714
"3538",-42.5547619047619
"3539",-43.2089411764706
"3540",-45.5142105263158
"3541",-45.5269642857143
"3542",-44.8121052631579
"3545",-45.076
"3547",-45.025306122449
"3548",-44.2796721311475
"3549",-44.5478846153846
"3550",-46.3771428571429
"3551",-44.0839622641509
"3552",-42.6082352941176
"3553",-45.91
"3554",-44.0771428571429
"3555",-44.11
"3556",-46.608275862069
"3557",-44.40325
"3558",-43.0585714285714
"3559",-43.9457142857143
"3560",-42.5766666666667
"3561",-44.0839622641509
"3562",-43.9109615384615
"3563",-43.006
"3564",-43.8180769230769
"3565",-44.3317857142857
"3566",-44.7518604651163
"3567",-42.9836764705882
"3568",-44.5213461538462
"3569",-45.5263157894737
"3570",-44.5396226415094
"3571",-43.2576470588235
"3572",-45.4486
"3576",-38.82
"3580",-38.9925
"3581",-42.3685714285714
"3582",-43.8142857142857
"3583",-39.97
"3584",-43.42
"3588",-46.5976315789474
"3589",-43.995
"3590",-45.1752631578947
"3594",-45.32
"3595",-45.0677611940298
"3596",-45.9685483870968
"3600",-44.7405172413793
"3604",-41.3112359550562
"3605",-41.1265714285714
"3612",-45.5068292682927
"3613",-46.7038888888889
"3614",-43.8479746835443
"3615",-45.2161904761905
"3616",-44.3159701492537
"3617",-45.4705633802817
"3618",-44.2874285714286
"3619",-45.2928571428571
"3620",-46.2785714285714
"3827",-45.6029090909091
"3828",-43.9566666666667
"3832",-47.7242857142857
"3833",-45.26
"3834",-44.4178461538462
"3835",-46.6216
"3836",-48.3451724137931
"3837",-46.481875
"3841",-47.4855882352941
"3842",-47.9857446808511
"3843",-45.17375
"3844",-44.455
"3845",-42.937
"3847",-47.4554545454545
"3848",-48.6061290322581
"3849",-44.4186842105263
"3850",-42.4578873239437
"3851",-48.0376923076923
"3852",-45.0285625
"3853",-47.5418421052632
"3854",-47.5095121951219
"3855",-46.4414736842105
"3856",-49.7240909090909
"3857",-49.4790625
"3858",-46.2476470588235
"3859",-46.3291891891892
"3860",-48.043
"3861",-44.50675
"3862",-44.6689873417722
"3863",-44.0360714285714
"3864",-45.375
"3865",-45.57625
"3866",-44.179
"3867",-44.1746875
"3868",-46.2124705882353
"3869",-46.11
"3870",-45.9721686746988
"3871",-46.8497058823529
"3872",-45.2761971830986
"3873",-46.45
"3874",-46.5617021276596
"3875",-43.9
"3876",-45.88
"3877",-47.5472222222222
"3878",-45.4586363636364
"3879",-45.0083018867925
"3880",-42.73
"3881",-46.9590322580645
"3882",-47.0446835443038
