"","x"
"2406",-28.0794168912598
"2407",-28.005469663356
"2408",-27.9315224354521
"2409",-27.8575752075483
"2410",-27.7836279796445
"2411",-27.7096807517406
"2412",-27.6357335238368
"2413",-27.5617862959329
"2414",-27.4878390680291
"2415",-27.4138918401252
"2416",-27.3399446122214
"2417",-27.2659973843176
"2418",-27.1920501564137
"2419",-27.1181029285099
"2420",-27.044155700606
"2421",-26.9702084727022
"2422",-26.8962612447984
"2423",-26.8223140168945
"2424",-26.7483667889907
"2425",-26.6744195610868
"2426",-26.600472333183
"2427",-26.5265251052791
"2428",-26.4525778773753
"2429",-26.3786306494715
"2430",-26.3046834215676
"2431",-26.2307361936638
"2432",-26.1567889657599
"2433",-26.0828417378561
"2434",-26.0088945099523
"2435",-25.9349472820484
"2436",-25.8610000541446
"2437",-25.7870528262407
"2438",-25.7131055983369
"2439",-25.6391583704331
"2440",-25.5652111425292
"2441",-25.4912639146254
"2442",-25.4173166867215
"2443",-25.3433694588177
"2444",-25.2694222309138
"2445",-25.19547500301
"2446",-25.1215277751062
"2447",-25.0475805472023
"2448",-24.9736333192985
"2449",-24.8996860913946
"2450",-24.8257388634908
"2451",-24.7517916355869
"2452",-24.6778444076831
"2453",-24.6038971797792
"2454",-24.5299499518754
"2455",-24.4560027239716
"2456",-24.3820554960677
"2457",-24.3081082681639
"2458",-24.23416104026
"2459",-24.1602138123562
"2460",-24.0862665844523
"2461",-24.0123193565485
"2462",-23.9383721286447
"2463",-23.8644249007408
"2464",-23.790477672837
"2465",-23.7165304449331
"2466",-23.6425832170293
"2467",-23.5686359891255
"2468",-23.4946887612216
"2469",-23.4207415333178
"2470",-23.3467943054139
"2471",-23.2728470775101
"2472",-23.1988998496062
"2473",-23.1249526217024
"2474",-23.0510053937986
"2475",-22.9770581658947
"2476",-22.9031109379909
"2477",-22.829163710087
"2478",-22.7552164821832
"2479",-22.6812692542794
"2480",-22.6073220263755
"2481",-22.5333747984717
"2482",-22.4594275705678
"2483",-22.385480342664
"2484",-22.3115331147602
"2485",-22.2375858868563
"2486",-22.1636386589525
"2487",-22.0896914310486
"2488",-22.0157442031448
"2489",-21.9417969752409
"2490",-21.8678497473371
"2491",-21.7939025194333
"2492",-21.7199552915294
"2493",-21.6460080636256
"2494",-21.5720608357217
"2495",-21.4981136078179
"2496",-21.4241663799141
"2497",-21.3502191520102
"2498",-21.2762719241064
"2499",-21.2023246962025
"2500",-21.1283774682987
"2501",-21.0544302403948
"2502",-20.980483012491
"2503",-20.9065357845871
"2504",-20.8325885566833
"2505",-20.7586413287795
"2506",-20.6846941008756
"2507",-20.6107468729718
"2508",-20.5367996450679
"2509",-20.4628524171641
"2510",-20.3889051892602
"2511",-20.3149579613564
"2512",-20.2410107334526
"2513",-20.1670635055487
"2514",-20.0931162776449
"2515",-20.019169049741
"2516",-19.9452218218372
"2517",-19.8712745939334
"2518",-19.7973273660295
"2519",-19.7233801381257
"2520",-19.6494329102218
"2521",-19.575485682318
"2522",-19.5015384544141
"2523",-19.4275912265103
"2524",-19.3536439986065
"2525",-19.2796967707026
"2526",-19.2057495427988
"2527",-19.1318023148949
"2528",-19.0578550869911
"2529",-18.9839078590873
"2530",-18.9099606311834
"2531",-18.8360134032796
"2532",-18.7620661753757
"2533",-18.6881189474719
"2534",-18.614171719568
"2535",-18.5402244916642
"2536",-18.4662772637604
"2537",-18.3923300358565
"2538",-18.3183828079527
"2539",-18.2444355800488
"2540",-18.170488352145
"2541",-18.0965411242412
"2542",-18.0225938963373
"2543",-17.9486466684335
"2544",-17.8746994405296
"2545",-17.8007522126258
"2546",-17.726804984722
"2547",-17.6528577568181
"2548",-17.5789105289143
"2549",-17.5049633010104
"2550",-17.4310160731066
"2551",-17.3570688452027
"2552",-17.2831216172989
"2553",-17.2091743893951
"2554",-17.1352271614912
"2555",-17.0612799335874
"2556",-16.9873327056835
"2557",-16.9133854777797
"2558",-16.8394382498758
"2559",-16.765491021972
"2560",-16.6915437940681
"2561",-16.6175965661643
"2562",-16.5436493382605
"2563",-16.4697021103566
"2564",-16.3957548824528
"2565",-16.3218076545489
"2566",-16.2478604266451
